id,file_name,file_index,img_type,time_utc,minute_offsets,episode_id,event_id,event_type,llcrnrlat,llcrnrlon,urcrnrlat,urcrnrlon,proj,size_x,size_y,height_m,width_m,data_min,data_max,pct_missing
S774070,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,57,vil,7/18/2018 2:33,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,129149,774070,Thunderstorm Wind,34.50046377,-115.5715151,38.46641322,-112.0191322,#NAME?,384,384,384000,384000,0,254,0
S774063,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,58,vil,7/26/2018 23:29,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,129145,774063,Thunderstorm Wind,37.76814672,-103.7845816,41.35487867,-99.48508374,#NAME?,384,384,384000,384000,0,254,0
S783409,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,59,vil,11/1/2018 19:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130951,783409,Flood,38.15129241,-86.59205357,41.02681457,-81.45094804,#NAME?,384,384,384000,384000,0,184,0
S773300,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,60,vil,7/5/2018 19:21,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,128963,773300,Thunderstorm Wind,39.7544399,-90.10292413,42.7831029,-84.98370126,#NAME?,384,384,384000,384000,0,254,0
S783140,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,61,vil,8/25/2018 23:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130835,783140,Hail,37.88947195,-87.87554046,40.82516592,-82.81265292,#NAME?,384,384,384000,384000,0,254,0
S771948,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,62,vil,8/3/2018 23:54,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,128702,771948,Thunderstorm Wind,44.38588495,-108.8683108,48.16248223,-104.4275182,#NAME?,384,384,384000,384000,0,254,0
S785499,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,63,vil,11/7/2018 14:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131293,785499,Flash Flood,30.68135816,-92.44394824,33.84522239,-88.06263238,#NAME?,384,384,384000,384000,0,254,0
S777931,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,64,vil,8/8/2018 23:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129822,777931,Thunderstorm Wind,32.75485678,-85.60256692,35.61491723,-80.83383608,#NAME?,384,384,384000,384000,0,254,0
S772930,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,65,vil,8/15/2018 22:34,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,128898,772930,Hail,39.7334523,-103.734771,43.31899275,-99.30892418,#NAME?,384,384,384000,384000,0,254,0
S763943,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,66,vil,7/2/2018 20:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127436,763943,Flood,36.41517626,-86.94616605,39.3157338,-81.96209319,#NAME?,384,384,384000,384000,0,254,0
S782580,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,67,vil,8/8/2018 18:06,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,128098,782580,Thunderstorm Wind,34.97116001,-82.96849293,37.69578006,-77.93689032,#NAME?,384,384,384000,384000,0,254,0
S780379,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,68,vil,9/16/2018 20:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,129284,780379,Flash Flood,33.27108281,-82.31748698,35.97667702,-77.38947779,#NAME?,384,384,384000,384000,0,235,0
S756112,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,69,vil,7/4/2018 23:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,126131,756112,Thunderstorm Wind,36.36880267,-85.25855386,39.19203438,-80.20809102,#NAME?,384,384,384000,384000,0,254,0
S779391,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,70,vil,8/18/2018 0:37,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,130149,779391,Thunderstorm Wind,41.5493363,-114.978251,45.51459302,-111.1038359,#NAME?,384,384,384000,384000,0,237,0
S786069,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,71,vil,8/4/2018 21:38,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,131366,786069,Hail,39.3191718,-105.0771384,42.95318861,-100.7503874,#NAME?,384,384,384000,384000,0,254,0
S773745,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,72,vil,7/12/2018 5:19,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,129082,773745,Thunderstorm Wind,45.41294765,-97.18179484,48.73964819,-91.91056663,#NAME?,384,384,384000,384000,0,254,0
S784174,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,73,vil,9/12/2018 19:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131087,784174,Flash Flood,40.1316593,-75.05927233,42.41705977,-69.24674363,#NAME?,384,384,384000,384000,0,224,0
S776786,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,74,vil,7/13/2018 4:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129692,776786,Thunderstorm Wind,30.18403705,-112.5242892,34.05771186,-108.9697264,#NAME?,384,384,384000,384000,0,240,0
S777550,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,75,vil,8/2/2018 19:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128539,777550,Thunderstorm Wind,30.90557813,-84.31535716,33.71936707,-79.6229731,#NAME?,384,384,384000,384000,0,254,0
S779641,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,76,vil,8/2/2018 23:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130207,779641,Thunderstorm Wind,38.14703055,-114.9894692,42.10308159,-111.270295,#NAME?,384,384,384000,384000,0,254,0
S771100,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,77,vil,8/27/2018 21:54,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,128525,771100,Hail,26.00012854,-84.7904311,28.86916516,-80.4030081,#NAME?,384,384,384000,384000,0,254,0
S772806,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,78,vil,7/17/2018 16:37,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,128839,772806,Flash Flood,41.17324659,-101.3690064,44.67015197,-96.71225601,#NAME?,384,384,384000,384000,0,212,0
S758083,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,79,vil,7/17/2018 22:10,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,126469,758083,Thunderstorm Wind,37.19608054,-110.4478976,41.01028503,-106.5239303,#NAME?,384,384,384000,384000,0,254,0
S787772,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,80,vil,10/8/2018 10:14,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,131680,787772,Flash Flood,28.29487394,-101.9705141,31.8276489,-98.06341648,#NAME?,384,384,384000,384000,0,254,0
S790002,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,81,vil,10/14/2018 23:55,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,132016,790002,Funnel Cloud,32.1595365,-114.7330261,36.09873838,-111.2153488,#NAME?,384,384,384000,384000,0,230,0
S773082,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,82,vil,7/4/2018 16:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128932,773082,Thunderstorm Wind,41.45306621,-97.54424279,44.79760387,-92.65664309,#NAME?,384,384,384000,384000,0,254,0
S775608,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,83,vil,8/4/2018 6:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129459,775608,Flash Flood,38.40414775,-79.58245463,40.93926411,-74.12315051,#NAME?,384,384,384000,384000,0,218,0
S761461,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,84,vil,7/9/2018 10:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127064,761461,Thunderstorm Wind,42.27919276,-105.3234494,45.92538026,-100.8124082,#NAME?,384,384,384000,384000,0,254,0
S760615,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,85,vil,7/29/2018 2:04,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,126899,760615,Hail,39.15879073,-104.4091135,42.76862877,-100.0565763,#NAME?,384,384,384000,384000,0,254,0
S774867,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,86,vil,7/7/2018 21:23,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,129315,774867,Lightning,30.09317022,-89.89864662,33.15462602,-85.45684032,#NAME?,384,384,384000,384000,0,254,0
S781170,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,87,vil,8/20/2018 5:30,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130501,781170,Flash Flood,34.530326,-81.60526508,37.19322786,-76.55564205,#NAME?,384,384,384000,384000,0,254,0
S793422,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,88,vil,12/1/2018 5:17,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,132590,793422,Thunderstorm Wind,31.34119979,-97.87385737,34.71654098,-93.66704864,#NAME?,384,384,384000,384000,0,254,0
S774762,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,89,vil,7/4/2018 5:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129308,774762,Thunderstorm Wind,44.01001127,-102.2478006,47.54253038,-97.41583765,#NAME?,384,384,384000,384000,0,254,0
S768418,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,90,vil,8/16/2018 21:39,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,128141,768418,Thunderstorm Wind,31.52043172,-91.29347162,34.63329936,-86.81982344,#NAME?,384,384,384000,384000,0,254,0
S774171,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,91,vil,7/21/2018 22:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,126521,774171,Thunderstorm Wind,46.33930396,-106.8029465,50.04776016,-102.0689534,#NAME?,384,384,384000,384000,0,254,0
S774573,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,92,vil,8/16/2018 23:26,-121:-116:-111:-106:-101:-96:-91:-86:-81:-76:-71:-66:-61:-56:-51:-46:-41:-36:-31:-26:-21:-16:-11:-6:-1:4:9:14:19:24:29:34:39:44:49:54:59:64:69:74:79:84:89:94:99:104:109:114:119,129260,774573,Thunderstorm Wind,36.21759845,-97.37583315,39.56256936,-92.86394562,#NAME?,384,384,384000,384000,0,254,0
S784163,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,93,vil,10/6/2018 21:50,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130037,784163,Thunderstorm Wind,40.14266714,-82.72725875,42.82231508,-77.23493521,#NAME?,384,384,384000,384000,0,254,0
S781514,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,94,vil,8/6/2018 20:44,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,130550,781514,Thunderstorm Wind,42.17313893,-79.08315437,44.65385991,-73.21863463,#NAME?,384,384,384000,384000,0,254,0
S775664,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,95,vil,7/18/2018 1:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129430,775664,Flash Flood,33.33142734,-94.21289267,36.55714841,-89.74549786,#NAME?,384,384,384000,384000,0,254,0
S763738,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,96,vil,8/7/2018 23:59,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,127418,763738,Hail,35.01093473,-106.6885568,38.69916766,-102.6811694,#NAME?,384,384,384000,384000,0,254,0
S786512,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,97,vil,9/3/2018 18:45,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131452,786512,Thunderstorm Wind,41.80746028,-81.84231837,44.43229659,-76.14096579,#NAME?,384,384,384000,384000,0,254,0
S764919,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,98,vil,7/3/2018 7:25,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127583,764919,Thunderstorm Wind,44.31743376,-105.6436996,47.9787905,-100.9987785,#NAME?,384,384,384000,384000,0,254,0
S782245,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,99,vil,8/16/2018 5:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,130724,782245,Hail,43.46662195,-71.54416359,45.52380121,-65.20834767,#NAME?,384,384,384000,384000,0,254,0
S773787,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,100,vil,7/5/2018 19:37,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,129094,773787,Thunderstorm Wind,39.15753145,-83.70109255,41.89074004,-78.34480574,#NAME?,384,384,384000,384000,0,254,0
S786131,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,101,vil,9/7/2018 22:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,131375,786131,Flash Flood,30.16565562,-101.6125637,33.6815722,-97.61120698,#NAME?,384,384,384000,384000,0,254,0
S766248,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,102,vil,8/19/2018 9:35,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,127792,766248,Thunderstorm Wind,45.59426007,-100.2317253,49.04785116,-95.13121359,#NAME?,384,384,384000,384000,0,254,0
S761403,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,103,vil,7/31/2018 2:28,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,127028,761403,Hail,33.16642702,-108.4627446,36.91348054,-104.62127,#NAME?,384,384,384000,384000,0,254,0
S772025,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,104,vil,9/4/2018 20:40,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128721,772025,Funnel Cloud,44.29741944,-98.50185308,47.6798381,-93.4184886,#NAME?,384,384,384000,384000,0,224,0
S781667,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,105,vil,8/11/2018 0:05,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129420,781667,Thunderstorm Wind,35.54521163,-95.52433237,38.81759459,-90.97288314,#NAME?,384,384,384000,384000,0,254,0
S775476,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,106,vil,7/11/2018 23:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,129431,775476,Thunderstorm Wind,32.54484584,-95.80451273,35.83665906,-91.44868389,#NAME?,384,384,384000,384000,0,254,0
S788420,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,107,vil,11/23/2018 14:37,-122:-117:-112:-107:-102:-97:-92:-87:-82:-77:-72:-67:-62:-57:-52:-47:-42:-37:-32:-27:-22:-17:-12:-7:-2:3:8:13:18:23:28:33:38:43:48:53:58:63:68:73:78:83:88:93:98:103:108:113:118,131820,788420,Flood,35.70741125,-123.8135661,39.89194402,-120.6616982,#NAME?,384,384,384000,384000,0,148,0
S766571,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,108,vil,7/31/2018 3:04,-119:-114:-109:-104:-99:-94:-89:-84:-79:-74:-69:-64:-59:-54:-49:-44:-39:-34:-29:-24:-19:-14:-9:-4:1:6:11:16:21:26:31:36:41:46:51:56:61:66:71:76:81:86:91:96:101:106:111:116:121,127672,766571,Thunderstorm Wind,31.6656528,-114.1421992,35.58739936,-110.6128009,#NAME?,384,384,384000,384000,0,254,0
S773220,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,109,vil,7/30/2018 20:28,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,128606,773220,Thunderstorm Wind,34.8878883,-98.13151588,38.26496994,-93.73698983,#NAME?,384,384,384000,384000,0,254,0
S772953,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,110,vil,9/1/2018 3:15,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128900,772953,Thunderstorm Wind,38.94219771,-103.3227868,42.5122744,-98.9265249,#NAME?,384,384,384000,384000,0,254,0
S757965,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,111,vil,7/4/2018 17:38,-118:-113:-108:-103:-98:-93:-88:-83:-78:-73:-68:-63:-58:-53:-48:-43:-38:-33:-28:-23:-18:-13:-8:-3:2:7:12:17:22:27:32:37:42:47:52:57:62:67:72:77:82:87:92:97:102:107:112:117:122,126438,757965,Thunderstorm Wind,37.1039224,-81.20699082,39.72924843,-75.93042967,#NAME?,384,384,384000,384000,0,254,0
S772041,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,112,vil,9/2/2018 10:20,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,128725,772041,Hail,44.26183287,-98.3761671,47.63905935,-93.28867298,#NAME?,384,384,384000,384000,0,254,0
S758376,vil/2018/SEVIR_VIL_STORMEVENTS_2018_0701_1231.h5,113,vil,7/2/2018 1:00,-120:-115:-110:-105:-100:-95:-90:-85:-80:-75:-70:-65:-60:-55:-50:-45:-40:-35:-30:-25:-20:-15:-10:-5:0:5:10:15:20:25:30:35:40:45:50:55:60:65:70:75:80:85:90:95:100:105:110:115:120,126132,758376,Flash Flood,36.98294776,-84.92606406,39.78716843,-79.81185047,#NAME?,384,384,384000,384000,0,254,0
